Date,BND,XLC,VTV
1928-11-26,,16300.5100000000,10.4434362154
1928-11-27,,16328.1600000000,10.4652587771
1928-11-28,,16488.1200000000,10.5759985716
1928-11-30,,16474.8700000000,10.6561954075
1928-12-03,,16295.6800000000,10.4831371312
1928-12-04,,16263.0300000000,10.4694248465
1928-12-05,,16204.4300000000,10.3574894641
1928-12-06,,15987.2300000000,9.9851192787
1928-12-07,,15766.5500000000,9.8269195723
1928-12-10,,15807.9900000000,9.9087680452
1928-12-11,,16169.9400000000,10.0884821721
1928-12-12,,16177.9700000000,10.0259726427
1928-12-13,,16001.5700000000,9.9834306647
1928-12-14,,16075.1200000000,10.0087228967
1928-12-17,,16060.6000000000,9.9515996759
1928-12-18,,16083.0200000000,10.0396356247
1928-12-19,,16145.6900000000,10.1422528164
1928-12-20,,16158.5500000000,10.1649320108
1928-12-21,,16129.4000000000,10.2481486308
1928-12-24,,16213.3200000000,10.3098323418
1928-12-26,,16286.2300000000,10.3034476555
1928-12-27,,16251.9700000000,10.3548332867
1928-12-28,,16331.5400000000,10.4621095738
1928-12-31,,16419.5500000000,10.6488246694
1929-01-02,,16582.0400000000,10.7468197427
1929-01-03,,16771.0200000000,10.7734061678
1929-01-04,,16672.0100000000,10.7969728089
1929-01-07,,16587.0200000000,10.5921759860
1929-01-08,,16567.0600000000,10.5522778599
1929-01-09,,16557.0600000000,10.6570766915
1929-01-10,,16682.8400000000,10.6680465192
1929-01-11,,16699.4600000000,10.6793306509
1929-01-14,,16739.3100000000,10.6820176424
1929-01-15,,16930.0800000000,10.6149291343
1929-01-16,,17033.2900000000,10.7145327048
1929-01-17,,17050.2600000000,10.8137849943
1929-01-18,,17034.8600000000,10.8407473517
1929-01-21,,17056.9100000000,10.8931745003
1929-01-22,,17089.2600000000,10.9378673039
1929-01-23,,17415.6000000000,10.9869603644
1929-01-24,,17436.4400000000,10.8987518565
1929-01-25,,17586.3300000000,10.9895364250
1929-01-28,,18337.1100000000,11.0476456978
1929-01-29,,18368.2100000000,11.0072052430
1929-01-30,,18527.9500000000,11.0425059021
1929-01-31,,18616.8200000000,11.1657685561
1929-02-01,,18674.4700000000,11.2557766087
1929-02-04,,18577.2800000000,11.1768493146
1929-02-05,,18510.3400000000,11.1967305866
1929-02-06,,18428.8300000000,11.1138221079
1929-02-07,,17982.7800000000,10.8241508652
1929-02-08,,17772.3200000000,10.7663435709
1929-02-11,,18275.2100000000,10.9878108342
1929-02-13,,18181.9400000000,11.0088075774
1929-02-14,,17890.9700000000,10.9252766534
1929-02-15,,17726.3100000000,10.7374830635
1929-02-18,,17619.2500000000,10.7517130254
1929-02-19,,17809.4700000000,10.7341366497
1929-02-20,,17857.5000000000,10.8008122486
1929-02-21,,18082.4400000000,10.8804174534
1929-02-25,,18194.4800000000,10.9623152290
1929-02-26,,18241.7200000000,11.0408296138
1929-02-27,,18365.7000000000,11.1028276289
1929-02-28,,18402.3700000000,11.2452998070
1929-03-01,,18371.0200000000,11.3653393037
1929-03-04,,18361.7600000000,11.2895550501
1929-03-05,,18302.9400000000,11.2595790715
1929-03-06,,18096.0500000000,11.1002823823
1929-03-07,,18235.3300000000,11.1805346837
1929-03-08,,18293.6100000000,11.2523932181
1929-03-11,,18119.5000000000,11.0767650438
1929-03-12,,18258.9600000000,11.1395642261
1929-03-13,,18452.4400000000,11.2420766497
1929-03-14,,18636.9000000000,11.3689507189
1929-03-15,,18571.6000000000,11.4868640412
1929-03-18,,18484.3500000000,11.5050875134
1929-03-19,,18541.5800000000,11.5639671392
1929-03-20,,18584.1600000000,11.6512758747
1929-03-21,,18558.0800000000,11.5712022952
1929-03-22,,18409.5500000000,11.4251002134
1929-03-25,,18238.4500000000,11.0474176733
1929-03-26,,18052.3600000000,11.0346729521
1929-03-27,,18655.2400000000,11.4080107009
1929-03-28,,19196.1800000000,11.6134731089
1929-04-01,,18766.1100000000,11.3786818189
1929-04-02,,18884.2700000000,11.5443015660
1929-04-03,,18738.8000000000,11.3708057291
1929-04-04,,18974.8400000000,11.5168831596
1929-04-05,,18838.1500000000,11.3839325454
1929-04-08,,18600.8600000000,11.2862394505
1929-04-09,,18563.5900000000,11.2069485498
1929-04-10,,18563.5200000000,11.2691314495
1929-04-11,,18827.0600000000,11.3919750314
1929-04-12,,18815.7000000000,11.4133477070
1929-04-15,,18680.3500000000,11.3634103396
1929-04-16,,18747.5300000000,11.3735481860
1929-04-17,,18919.9400000000,11.4741747854
1929-04-18,,19003.1300000000,11.4717897723
1929-04-19,,19244.4000000000,11.4837210006
1929-04-22,,19993.8300000000,11.6152726536
1929-04-23,,20003.7600000000,11.6487552795
1929-04-24,,19839.6500000000,11.6164004505
1929-04-25,,19581.6700000000,11.5777595406
1929-04-26,,19679.5100000000,11.5812846762
1929-04-29,,19595.9800000000,11.5891854173
1929-04-30,,19848.7000000000,11.8154904979
1929-05-01,,19473.4900000000,11.7633098623
1929-05-02,,19317.6300000000,11.7426397488
1929-05-03,,19520.4000000000,11.8295602263
1929-05-06,,19263.4800000000,11.8372267801
1929-05-07,,19271.1200000000,11.7624162528
1929-05-08,,19219.0200000000,11.7654668509
1929-05-09,,19263.1500000000,11.7373520453
1929-05-10,,19265.0100000000,11.8482643989
1929-05-13,,19008.2900000000,11.5906090298
1929-05-14,,19038.6400000000,11.6578331200
1929-05-15,,18928.1400000000,11.5983988400
1929-05-16,,18911.0400000000,11.6038344513
1929-05-17,,18856.1300000000,11.6390241795
1929-05-20,,18617.0100000000,11.4782114355
1929-05-21,,18572.2600000000,11.5115153394
1929-05-22,,18304.7600000000,11.2036021360
1929-05-23,,18427.3300000000,11.3600824144
1929-05-24,,18442.0100000000,11.3089309705
1929-05-27,,17995.2400000000,10.9994154328
1929-05-28,,18067.1600000000,11.1486913692
1929-05-29,,18121.2900000000,11.1853416869
1929-05-31,,18108.5400000000,11.3150999579
1929-06-03,,18430.4200000000,11.5394575859
1929-06-04,,18551.9900000000,11.6244737507
1929-06-05,,18472.1500000000,11.5332084818
1929-06-06,,18420.3600000000,11.5144241926
1929-06-07,,18381.6100000000,11.4993807378
1929-06-10,,18212.7800000000,11.4249030031
1929-06-11,,18172.6500000000,11.4310966417
1929-06-12,,18174.4000000000,11.3990992566
1929-06-13,,18568.7200000000,11.5242970375
1929-06-14,,18529.6600000000,11.5457375042
1929-06-17,,18720.7500000000,11.7218340531
1929-06-18,,18954.7000000000,11.7874434833
1929-06-19,,18875.0200000000,11.6908288827
1929-06-20,,18907.0400000000,11.7117023695
1929-06-21,,18961.8000000000,11.8284201038
1929-06-24,,19221.3500000000,11.8702964966
1929-06-25,,19305.8500000000,11.9328430031
1929-06-26,,19537.4600000000,12.0074994598
1929-06-27,,19570.6000000000,12.0384368390
1929-06-28,,19973.6800000000,12.1349836486
1929-07-01,,20497.4900000000,12.3746250815
1929-07-02,,20462.5700000000,12.5216700754
1929-07-03,,20390.8800000000,12.5151251557
1929-07-05,,20321.4800000000,12.5329357187
1929-07-08,,20731.7000000000,12.6192152625
1929-07-09,,21258.2100000000,12.6953569599
1929-07-10,,20988.1600000000,12.6393492103
1929-07-11,,21250.4300000000,12.6287060123
1929-07-12,,21794.3700000000,12.7757941460
1929-07-15,,22040.2400000000,12.9418699422
1929-07-16,,21866.0500000000,12.9679202016
1929-07-17,,21855.0300000000,13.0134326610
1929-07-18,,21785.0200000000,12.9806279458
1929-07-19,,21848.1200000000,13.1154274074
1929-07-22,,21619.0200000000,12.9791796821
1929-07-23,,21967.0100000000,13.1120193654
1929-07-24,,22623.7400000000,13.1240245476
1929-07-25,,23415.5000000000,13.2095892038
1929-07-26,,23584.0000000000,13.1995068228
1929-07-29,,22850.5000000000,12.9571044445
1929-07-30,,23234.3100000000,13.0803362844
1929-07-31,,23429.4000000000,13.2119249143
1929-08-01,,24408.6600000000,13.3964090674
1929-08-02,,25345.8700000000,13.5734238772
1929-08-05,,25087.8700000000,13.5412600958
1929-08-06,,24623.6600000001,13.4480412116
1929-08-07,,24217.2800000000,13.3557159369
1929-08-08,,24452.1000000000,13.5004745229
1929-08-09,,23547.2800000000,13.1014932611
1929-08-12,,24339.6800000000,13.5715010759
1929-08-13,,24468.5900000000,13.6833933186
1929-08-14,,24475.8500000000,13.7618953778
1929-08-15,,24554.0800000000,13.8054788731
1929-08-16,,24701.3200000000,14.1658007365
1929-08-19,,25800.4100000001,14.3404736729
1929-08-20,,25710.0200000001,14.4404161987
1929-08-21,,25383.4100000001,14.3696854613
1929-08-22,,25502.6200000000,14.5443152580
1929-08-23,,25650.4400000000,14.7415441323
1929-08-26,,26295.3700000001,14.8191094421
1929-08-27,,26013.9200000001,14.8007565506
1929-08-28,,25857.7400000001,14.8075911230
1929-08-29,,25883.5100000001,14.9383231204
1929-08-30,,25992.1300000001,15.0734060719
1929-09-03,,26285.7400000001,15.0923505945
1929-09-04,,25909.7600000001,14.8728862492
1929-09-05,,25422.5700000001,14.5675737578
1929-09-06,,25735.1800000001,14.8393296695
1929-09-09,,25492.9600000001,14.7342042082
1929-09-10,,25141.0700000001,14.5679188760
1929-09-11,,25359.7100000001,14.8244895880
1929-09-12,,25075.5900000001,14.6059065266
1929-09-13,,25032.8700000001,14.6131786596
1929-09-16,,25413.8500000001,14.8346644113
1929-09-17,,25589.1100000001,14.6831452068
1929-09-18,,26369.4900000001,14.8481548343
1929-09-19,,26343.0300000001,14.7935645344
1929-09-20,,26298.1500000001,14.6029730221
1929-09-23,,25889.4000000001,14.5609302330
1929-09-24,,25573.4600000001,14.3581363281
1929-09-25,,25560.5800000001,14.3212025205
1929-09-26,,26202.0600000001,14.4562053553
1929-09-27,,25494.5100000001,14.1272214547
1929-09-30,,25626.2500000001,14.1032234159
1929-10-01,,25490.3400000001,14.0404612106
1929-10-02,,25617.7000000001,14.1782311536
1929-10-03,,24877.2500000001,13.7228785355
1929-10-04,,24561.2200000001,13.5975944751
1929-10-07,,25535.8700000001,14.3671217263
1929-10-08,,25903.5000000001,14.3370533053
1929-10-09,,25911.1800000001,14.2765898335
1929-10-10,,26473.3600000001,14.5056928365
1929-10-11,,26526.2100000001,14.5097171609
1929-10-14,,26372.2600000001,14.4476205407
1929-10-15,,26053.0700000001,14.3629371684
1929-10-16,,24987.4000000001,14.0218248292
1929-10-17,,25634.4900000001,14.2421642956
1929-10-18,,25262.6900000001,13.9867583574
1929-10-21,,24973.8400000001,13.6231455457
1929-10-22,,25418.2800000001,13.8275479478
1929-10-23,,24027.8100000001,13.1724766743
1929-10-24,,23861.9300000001,12.9670204292
1929-10-25,,23549.2600000001,13.0448076008
1929-10-28,,20487.3100000001,11.8024746124
1929-10-29,,18241.8200000000,10.7676439268
1929-10-30,,21156.8000000001,11.8965193151
1929-10-31,,21683.5300000001,12.3975138119
1929-11-04,,20874.6600000001,11.9179166420
1929-11-06,,18941.5900000001,10.9717628390
1929-11-07,,19896.1800000001,11.2362034779
1929-11-08,,19575.7800000001,11.1416595864
1929-11-11,,18432.4800000001,10.6076015359
1929-11-12,,17849.9500000001,10.0705668412
1929-11-13,,18114.0700000001,9.7618154937
1929-11-14,,19046.8800000001,10.4208556262
1929-11-15,,19302.0400000001,10.8306279938
1929-11-18,,18952.6000000001,10.6943556172
1929-11-19,,19401.7100000001,10.9384219582
1929-11-20,,19640.2800000001,11.1241694903
1929-11-21,,19915.1700000001,11.3375018252
1929-11-22,,19696.0400000001,11.2492809916
1929-11-25,,19668.3900000001,11.1732563879
1929-11-26,,19271.0200000001,10.9522266852
1929-11-27,,19631.3200000001,11.0689382566
1929-12-02,,19764.7400000001,11.0114329407
1929-12-03,,20013.7100000001,11.2300221649
1929-12-04,,20169.7400000001,11.4312938521
1929-12-05,,20072.8600000001,11.3299338766
1929-12-06,,20357.8200000001,11.5310268419
1929-12-09,,20253.0700000001,11.6171030125
1929-12-10,,20496.0300000001,11.6467215474
1929-12-11,,20161.8700000001,11.5339048810
1929-12-12,,19335.1600000001,11.0782810987
1929-12-13,,19688.9300000001,11.2722498388
1929-12-16,,19300.5800000001,11.1279966044
1929-12-17,,19640.2000000001,11.2317169417
1929-12-18,,19587.1000000001,11.1553780339
1929-12-19,,19281.4700000001,10.9605526611
1929-12-20,,19026.8900000001,10.6836261397
1929-12-23,,19352.7000000001,10.7031068281
1929-12-24,,19153.3000000001,10.7363860807
1929-12-26,,19427.1200000001,10.9232182700
1929-12-27,,19376.5400000001,10.8981417368
1929-12-30,,19351.2000000001,10.8969523117
1929-12-31,,19842.6600000001,11.1376968902
1930-01-02,,19626.3000000001,11.0261620914
1930-01-03,,19728.2900000001,11.0831127531
1930-01-06,,19714.4000000001,11.1105742993
1930-01-07,,19481.7000000001,11.0317209591
1930-01-08,,19495.2700000001,11.0125360863
1930-01-09,,19744.7400000001,11.1160900273
1930-01-10,,19663.7100000001,11.1117822129
1930-01-13,,19637.9900000001,11.1191344626
1930-01-14,,19667.3800000001,11.1435947133
1930-01-15,,19710.5700000001,11.1499609111
1930-01-16,,19708.5300000001,11.0546096895
1930-01-17,,19550.7900000001,10.9825354563
1930-01-20,,19574.1900000001,10.9919769036
1930-01-21,,19578.0300000001,11.0459077813
1930-01-22,,19621.0300000001,11.0487180293
1930-01-23,,19689.6400000001,11.1339129159
1930-01-24,,19719.1000000001,11.1822048092
1930-01-27,,20144.7100000001,11.2916442477
1930-01-28,,19953.2600000001,11.2323085728
1930-01-29,,19993.0900000001,11.3011719744
1930-01-30,,20003.0200000001,11.2996127798
1930-01-31,,20074.9600000001,11.4171008672
1930-02-03,,20433.4200000001,11.4463126556
1930-02-04,,20535.5100000001,11.4847378667
1930-02-05,,20726.4200000001,11.5771432581
1930-02-06,,20558.4600000001,11.5046068131
1930-02-07,,20568.6700000001,11.5082120654
1930-02-10,,20502.8300000001,11.5781046587
1930-02-11,,20551.9600000001,11.6065091171
1930-02-13,,20726.5800000001,11.6137134590
1930-02-14,,20765.8900000001,11.6674717776
1930-02-17,,20829.7900000001,11.5730511426
1930-02-18,,21181.7400000001,11.6293731962
1930-02-19,,21166.8300000001,11.5641027213
1930-02-20,,20751.8900000001,11.3663623326
1930-02-21,,20940.6600000001,11.4822850625
1930-02-24,,20672.5400000001,11.3923879407
1930-02-25,,20751.0200000001,11.3736098143
1930-02-26,,20997.8900000001,11.5687741424
1930-02-27,,21226.6900000001,11.5706229897
1930-02-28,,21496.1900000001,11.6089927354
1930-03-03,,21422.1800000001,11.6451130501
1930-03-04,,21387.8300000001,11.6895223639
1930-03-05,,21265.8400000001,11.6708613311
1930-03-06,,21463.5400000001,11.7479705920
1930-03-07,,21424.8300000001,11.7326744615
1930-03-10,,21476.1200000001,11.7406306680
1930-03-11,,21536.1800000001,11.7707175774
1930-03-12,,21327.2000000001,11.7291739771
1930-03-13,,21280.2100000001,11.8281551023
1930-03-14,,21292.9000000001,11.7654052227
1930-03-17,,21259.5500000001,11.8542916413
1930-03-18,,21438.0500000001,11.9578702336
1930-03-19,,21547.3100000001,12.0167498594
1930-03-20,,21876.9100000001,12.0340057682
1930-03-21,,22163.4200000001,12.1822956527
1930-03-24,,22000.7500000001,12.2030150688
1930-03-25,,21903.8700000001,12.2408116719
1930-03-26,,22210.4400000001,12.3342154408
1930-03-27,,22245.9000000001,12.2816773615
1930-03-28,,22806.4200000001,12.4059815328
1930-03-31,,23402.3700000001,12.5684520766
1930-04-01,,23369.5300000001,12.6683699512
1930-04-02,,23035.2600000001,12.5262860310
1930-04-03,,23325.4200000001,12.5718046532
1930-04-04,,23691.5500000001,12.7024503710
1930-04-07,,24043.2500000001,12.8399984523
1930-04-08,,23711.3600000001,12.7111153023
1930-04-09,,24145.2000000001,12.8151561065
1930-04-10,,23862.6100000001,12.7762686835
1930-04-11,,23812.4200000001,12.7465453807
1930-04-14,,24029.1100000001,12.7406598832
1930-04-15,,23836.7900000001,12.7016676923
1930-04-16,,23052.4700000001,12.5635896080
1930-04-17,,23137.6800000001,12.6020271448
1930-04-21,,22545.2800000001,12.3926205292
1930-04-22,,22612.8300000001,12.4783022790
1930-04-23,,22757.4700000001,12.5976823535
1930-04-24,,22632.2300000001,12.5403311082
1930-04-25,,22498.6200000001,12.5064787129
1930-04-28,,21952.3800000001,12.2790581611
1930-04-29,,22075.2300000001,12.2911372972
1930-04-30,,22340.0600000001,12.3649124700
1930-05-01,,22031.6800000001,12.0712107400
1930-05-02,,21831.1200000001,11.8606331877
1930-05-05,,21590.3100000001,11.6400102314
1930-05-06,,22028.5200000001,11.8957736134
1930-05-07,,21777.3100000001,11.7838628822
1930-05-08,,21816.4300000001,11.7946354996
1930-05-09,,21842.5400000001,11.8860425134
1930-05-12,,21880.6900000001,11.9569827869
1930-05-13,,21959.3800000001,12.1045269696
1930-05-14,,22222.8200000001,12.1572437709
1930-05-15,,21944.9500000001,12.0004245372
1930-05-16,,21940.4900000001,12.0563151931
1930-05-19,,21776.0700000001,11.8731252331
1930-05-20,,21721.5500000001,11.8833308706
1930-05-21,,21575.9400000001,11.8297142969
1930-05-22,,21739.8400000001,11.8588398058
1930-05-23,,22207.1700000001,11.9605325738
1930-05-26,,22191.2700000001,12.0209960455
1930-05-27,,22353.1900000001,12.0314666845
1930-05-28,,22344.1700000001,12.0658059429
1930-05-29,,22435.7000000001,12.0912275942
1930-06-02,,22422.1600000001,12.0541212275
1930-06-03,,22388.4400000001,11.9933804287
1930-06-04,,22312.2400000001,12.0024582693
1930-06-05,,22097.9700000001,11.8831706371
1930-06-06,,21868.0700000001,11.7510828184
1930-06-09,,21278.2600000001,11.3514914369
1930-06-10,,21567.5700000001,11.5367459431
1930-06-11,,21049.8700000001,11.2277111057
1930-06-12,,20919.2900000001,11.1958554656
1930-06-13,,21082.3800000001,11.2553698623
1930-06-16,,20292.0100000001,10.6158289067
1930-06-17,,20277.7300000001,10.6650328980
1930-06-18,,19742.3300000001,10.3686380137
1930-06-19,,20431.2600000001,10.7561995616
1930-06-20,,20179.8800000001,10.5665941013
1930-06-23,,20362.7800000001,10.5404082598
1930-06-24,,19863.8200000001,10.2677772270
1930-06-25,,19953.1300000001,10.3081437278
1930-06-26,,20298.2500000001,10.5021247936
1930-06-27,,20154.0600000001,10.4429431894
1930-06-30,,20561.9600000001,10.6572554134
1930-07-01,,20189.7200000001,10.6119833042
1930-07-02,,20375.3900000001,10.7000377414
1930-07-03,,20263.2500000001,10.6346624985
1930-07-07,,20086.8900000001,10.5129960161
1930-07-08,,20082.8000000001,10.5378876645
1930-07-09,,20205.2400000001,10.6818450834
1930-07-10,,20510.2600000001,10.9015066391
1930-07-11,,20356.3600000001,10.8043312214
1930-07-14,,20730.4900000001,11.1190728344
1930-07-15,,21511.9500000001,11.2077312285
1930-07-16,,21227.9200000001,11.2300529790
1930-07-17,,21527.1600000001,11.3090049244
1930-07-18,,21559.3700000001,11.3425676670
1930-07-21,,20927.9600000001,11.0078400140
1930-07-22,,21120.4200000001,11.1478285738
1930-07-23,,21306.2100000001,11.2531820596
1930-07-24,,21099.4600000001,11.1428921513
1930-07-25,,21185.8900000001,11.1873014651
1930-07-28,,21400.1000000001,11.2955268271
1930-07-29,,21177.4600000001,11.1697250894
1930-07-30,,20707.2400000001,10.9920138805
1930-07-31,,20823.1300000001,11.0256998795
1930-08-01,,20585.6700000001,10.9869726900
1930-08-04,,21156.5800000001,11.1892920574
1930-08-05,,20989.3700000001,11.1678700792
1930-08-06,,20670.2500000001,11.0113035214
1930-08-07,,20645.3800000001,10.9736486633
1930-08-08,,19895.8700000001,10.6293747951
1930-08-11,,20226.9500000001,10.7388265592
1930-08-12,,20010.4500000001,10.5385779009
1930-08-13,,20176.4600000001,10.6245369778
1930-08-14,,20093.6700000001,10.6414847453
1930-08-15,,20575.8400000001,10.8395949035
1930-08-18,,20477.0200000001,10.7735910525
1930-08-19,,20583.4200000001,10.8454865638
